model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,parameter_count,trainable_parameter_count,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
local,l3,chiral_gine,split_pair_group,0,formal_computational_v1,True,chiral_stable_v1,0.2,0.1,reference,0.5,0.0003,0.0001,2.0,10,cosine,40,1149699,1149699,72,0.6799999999999999,1084,239,238,0.9163179916317992,0.917845043452644,0.9129516317016317,"[[86, 7], [13, 133]]",0.9641331565768154,0.9731997805305379,0.32702144219785556,0.907563025210084,0.909037558685446,0.9048760991207034,"[[88, 8], [14, 128]]",0.9730780516431924,0.9830328997861895,0.29370554693105844,/home/jjhong/gly/artifacts/checkpoints/formal_computational_v1/pair_chiral_local/chiral_gine_local_split_pair_group_seed0_formal_computational_v1.pt
