model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,parameter_count,trainable_parameter_count,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
local,l3,chiral_gine,split_pair_group,2,formal_computational_v1,True,chiral_stable_v1,0.2,0.1,reference,0.5,0.0003,0.0001,2.0,10,cosine,40,1149699,1149699,113,0.4599999999999999,1084,239,238,0.9330543933054394,0.9295919870378553,0.9295919870378553,"[[85, 8], [8, 138]]",0.9761378700839592,0.9824492183418245,0.2897394062584913,0.9369747899159664,0.9303110328638498,0.9339414910349166,"[[86, 10], [5, 137]]",0.9693368544600939,0.9763453790764576,0.27990932462095214,/home/jjhong/gly/artifacts/checkpoints/formal_computational_v1/pair_chiral_local/chiral_gine_local_split_pair_group_seed2_formal_computational_v1.pt
