model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,parameter_count,trainable_parameter_count,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
crossattn,l3,chiral_gine,split_pair_group,2,formal_computational_v1,True,chiral_stable_v1,0.2,0.1,reference,0.5,0.0003,0.0001,2.0,10,cosine,40,1544835,1544835,135,0.4649999999999999,1084,239,238,0.9246861924686193,0.9168876123140375,0.9201440451440451,"[[82, 11], [7, 139]]",0.9574311386065695,0.9719598725159133,0.3694980618345189,0.9369747899159664,0.9286238262910798,0.9336862635831709,"[[85, 11], [4, 138]]",0.9694102112676057,0.9702363148776347,0.28431251018988984,/home/jjhong/gly/artifacts/checkpoints/formal_computational_v1/pair_chiral_crossattn/chiral_gine_crossattn_split_pair_group_seed2_formal_computational_v1.pt
