model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,parameter_count,trainable_parameter_count,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
crossattn,l3,chiral_gine,split_pair_group,1,formal_computational_v1,True,chiral_stable_v1,0.2,0.1,reference,0.5,0.0003,0.0001,2.0,10,cosine,40,1544835,1544835,103,0.48999999999999994,1084,239,238,0.9372384937238494,0.9349683311238768,0.9341198522520535,"[[86, 7], [8, 138]]",0.9531595227574017,0.9614469844860589,0.3289915073865627,0.9159663865546218,0.9127053990610329,0.9127053990610329,"[[86, 10], [10, 132]]",0.9625880281690141,0.9574622956376144,0.3117702923902944,/home/jjhong/gly/artifacts/checkpoints/formal_computational_v1/pair_chiral_crossattn/chiral_gine_crossattn_split_pair_group_seed1_formal_computational_v1.pt
