seed,feature_mode,checkpoint,feature_dim,val_accuracy,val_balanced_accuracy,val_macro_f1,val_auroc,val_auprc,val_threshold,val_confusion_matrix,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auroc,test_auprc,test_threshold,test_confusion_matrix
0,deep_only,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed0_v1.pt,1152,0.9539748953974896,0.952570334364413,0.9516878916515059,0.9903520400648107,0.9938936495238616,0.8049999999999999,"[[88, 5], [6, 140]]",0.9453781512605042,0.9508509389671361,0.944025327905925,0.9947183098591549,0.9963546640066498,0.8049999999999999,"[[94, 2], [11, 131]]"
1,deep_only,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed1_v1.pt,1152,0.9748953974895398,0.9735969951391958,0.9735969951391958,0.9938871704227425,0.996125618513384,0.5399999999999999,"[[90, 3], [3, 143]]",0.9495798319327731,0.9476232394366197,0.9476232394366197,0.9845217136150235,0.9877235525074848,0.5399999999999999,"[[90, 6], [6, 136]]"
2,deep_only,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed2_v1.pt,1152,0.9539748953974896,0.9584253940197378,0.9522043450595401,0.9850493445279128,0.9899648138408167,0.8799999999999999,"[[91, 2], [9, 137]]",0.9453781512605042,0.9525381455399061,0.9441707717569786,0.9888497652582159,0.9924388645006629,0.8799999999999999,"[[95, 1], [12, 130]]"
0,deep_structure,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed0_v1.pt,5248,0.9581589958158996,0.9579466784504345,0.9561628760088041,0.9909412284577993,0.9943305999904626,0.7649999999999999,"[[89, 4], [6, 140]]",0.9453781512605042,0.9508509389671361,0.944025327905925,0.9949383802816902,0.9964473630677134,0.7649999999999999,"[[94, 2], [11, 131]]"
1,deep_structure,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed1_v1.pt,5248,0.9790794979079498,0.9789733392252173,0.9780399507506845,0.9946236559139785,0.996570426883842,0.7499999999999999,"[[91, 2], [3, 143]]",0.9495798319327731,0.9493104460093896,0.9477955692037727,0.9872359154929579,0.9898949833260434,0.7499999999999999,"[[91, 5], [7, 135]]"
2,deep_structure,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed2_v1.pt,5248,0.9497907949790795,0.9550007364854912,0.9479454043850732,0.9837973191928119,0.988287614853826,0.9049999999999999,"[[91, 2], [10, 136]]",0.9453781512605042,0.9525381455399061,0.9441707717569786,0.9892899061032864,0.9924093037629343,0.9049999999999999,"[[95, 1], [12, 130]]"
0,deep_structure_condition,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed0_v1.pt,5319,0.9539748953974896,0.954522020916188,0.9518683290309587,0.9910148770069229,0.9943802162758781,0.7999999999999999,"[[89, 4], [7, 139]]",0.9495798319327731,0.9543720657276995,0.9482608695652174,0.9953785211267606,0.9968527625215143,0.7999999999999999,"[[94, 2], [10, 132]]"
1,deep_structure_condition,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed1_v1.pt,5319,0.9790794979079498,0.9789733392252173,0.9780399507506845,0.994697304463102,0.996627336337423,0.74,"[[91, 2], [3, 143]]",0.9495798319327731,0.9493104460093896,0.9477955692037727,0.9870892018779343,0.9898545458069304,0.74,"[[91, 5], [7, 135]]"
2,deep_structure_condition,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed2_v1.pt,5319,0.9539748953974896,0.9584253940197378,0.9522043450595401,0.9857858300191485,0.9897744673010923,0.83,"[[91, 2], [9, 137]]",0.9537815126050421,0.9595803990610329,0.952636815920398,0.9890698356807512,0.9922452441770719,0.83,"[[95, 1], [10, 132]]"
