model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
crossattn_tri,l3,chiral_gine,split_pair_group,1,v1,True,chiral_stable_v1,0.2,0.1,reference,0.5,0.0003,0.0001,2.0,10,cosine,40,108,0.8599999999999999,1084,239,238,0.9330543933054394,0.941302106348505,0.9310245310245311,"[[91, 2], [14, 132]]",0.9809986743261159,0.9799749561212729,0.23033429389219404,0.9369747899159664,0.9370598591549295,0.9348480700793869,"[[90, 6], [9, 133]]",0.9649354460093896,0.9561774814391565,0.27639090676768485,artifacts/checkpoints/layer3_v1/chiral_gine_crossattn_tri_l3_split_pair_group_seed1_v1.pt
