model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,parameter_count,trainable_parameter_count,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
crossattn_tri,l3,gine,split_pair_group,0,formal_computational_v1,True,gine_original,0.2,,reference,1.0,0.0003,0.0001,2.0,10,cosine,40,1283971,1283971,130,0.35999999999999993,1084,239,238,0.9246861924686193,0.9149359257622625,0.9197986577181207,"[[81, 12], [6, 140]]",0.9431433200765945,0.9441242504003353,0.37169679039193,0.9243697478991597,0.9180604460093896,0.9208776595744681,"[[85, 11], [7, 135]]",0.9591402582159624,0.9368563283246183,0.330687511493178,/home/jjhong/gly/artifacts/checkpoints/formal_computational_v1/pair_gine_tri_l3_fair/crossattn_tri_l3_split_pair_group_seed0_formal_computational_v1.pt
