model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,parameter_count,trainable_parameter_count,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
global,l3,chiral_gine,split_pair_group,1,formal_computational_v1,True,chiral_stable_v1,0.2,0.1,reference,0.5,0.0003,0.0001,2.0,10,cosine,40,1081475,1081475,164,0.8799999999999999,1084,239,238,0.9079497907949791,0.9188024745912506,0.9056894819916774,"[[90, 3], [19, 127]]",0.972676388275151,0.9825041011816698,0.31912537074986863,0.907563025210084,0.912411971830986,0.9053985690539856,"[[90, 6], [16, 126]]",0.9628814553990611,0.9481946701097447,0.29729283632350567,/home/jjhong/gly/artifacts/checkpoints/formal_computational_v1/pair_chiral_global/chiral_gine_global_split_pair_group_seed1_formal_computational_v1.pt
