model_type,local_output_mode,encoder_type,split_column,seed,run_id,deterministic,training_defaults,dropout,perm_cat_dropout,perm_cat_normalization,perm_cat_lr_scale,lr,weight_decay,gradient_clip,warmup_epochs,lr_scheduler,patience,parameter_count,trainable_parameter_count,best_epoch,tuned_threshold,n_train,n_val,n_test,val_accuracy,val_balanced_accuracy,val_macro_f1,val_confusion_matrix,val_auroc,val_auprc,val_loss,test_accuracy,test_balanced_accuracy,test_macro_f1,test_confusion_matrix,test_auroc,test_auprc,test_loss,checkpoint
crossattn_tri,l3,chiral_gine,split_year,1,formal_computational_v1,True,chiral_stable_v1,0.2,0.1,reference,0.5,0.0003,0.0001,2.0,10,cosine,40,1876099,1876099,64,0.8699999999999999,1088,192,281,0.90625,0.907223880597015,0.8988290398126464,"[[61, 6], [12, 113]]",0.9327761194029851,0.9478129015992713,0.4227970689535141,0.800711743772242,0.807070707070707,0.7963768115942029,"[[92, 18], [38, 133]]",0.8555555555555555,0.8745729870435484,0.7259228246491999,/home/jjhong/gly/artifacts/checkpoints/formal_computational_v1/year_chiral_tri_l3/chiral_gine_crossattn_tri_l3_split_year_seed1_formal_computational_v1.pt
